Z      N      A      Energy_new(MeV)     Energy_old(MeV)     Energy_diff(MeV)    beta2_new    beta2_old    beta3_new    fileID    
110    160    270    -1947.703363        -1947.708904        0.005541            0.244242     0.244178     -6.8e-05     15009     
110    162    272    -1962.332316        -1962.333875        0.001559            0.23794      0.237894     0.000612     15099     
110    164    274    -1974.676853        -1974.684266        0.007413            0.229774     0.229656     0.005488     15174     
110    166    276    -1986.427573        -1986.431765        0.004192            0.220106     0.220105     0.000104     15293     
110    168    278    -1997.994423        -1997.998757        0.004334            0.209619     0.209617     0.000125     15368     
110    170    280    -2009.163229        -2009.171642        0.008413            0.194056     0.193977     0.000615     15404     
110    172    282    -2020.476255        -2020.481181        0.004926            0.158437     0.158433     -2.3e-05     15518     
110    174    284    -2031.649784        -2031.657953        0.008169            0.13488      0.135171     0.002395     15598     
110    176    286    -2042.00978         -2042.007798        -0.001982           0.109195     0.109478     0.001782     15658     
110    178    288    -2052.930633        -2052.894939        -0.035694           -0.101689    -0.101832    6e-05        15709     
110    180    290    -2062.764864        -2062.722478        -0.042386           -0.069672    -0.069759    3e-05        15784     
110    182    292    -2072.381993        -2072.333398        -0.048595           0.000167     0.000000     -2e-06       15875     
110    184    294    -2081.886513        -2081.850307        -0.036206           0.000236     0.000000     7e-06        15921     
110    186    296    -2087.958677        -2087.892002        -0.066675           -0.000174    0.000000     9e-06        16010     
110    188    298    -2093.974954        -2093.913676        -0.061278           0.419681     0.407008     0.134241     16125     
110    190    300    -2102.036919        -2101.981027        -0.055892           0.404618     0.395534     0.108027     16185     
110    192    302    -2109.978665        -2109.925856        -0.052809           0.387862     0.387448     0.000241     16215     
110    194    304    -2117.63108         -2117.581549        -0.049531           0.381858     0.379927     0.040661     16350     
110    196    306    -2124.803646        -2124.764094        -0.039552           0.368153     0.367345     0.010084     16395     
110    198    308    -2131.663108        -2131.640028        -0.02308            0.353362     0.352867     0.001549     16485     
110    200    310    -2137.934348        -2137.911957        -0.022391           0.346916     0.346476     -0.000152    16515     
110    202    312    -2143.48727         -2143.460822        -0.026448           0.342648     0.342049     -0.000671    16590     
110    204    314    -2148.638333        -2148.609672        -0.028661           0.335614     0.334435     0.000206     16680     
110    206    316    -2154.536652        -2154.542566        0.005914            0.243856     0.243528     3.4e-05      16749     
110    208    318    -2160.335323        -2160.343033        0.00771             0.235613     0.235414     -0.0         16809     
110    210    320    -2165.600267        -2165.609668        0.009401            0.231777     0.231615     -3e-06       16884     
110    212    322    -2170.439851        -2170.451876        0.012025            0.230313     0.230162     3.8e-05      16974     
110    214    324    -2175.108652        -2175.121141        0.012489            0.230079     0.229927     3e-06        17034     
110    216    326    -2179.73218         -2179.74533         0.01315             0.230534     0.230389     -2e-06       17109     
110    218    328    -2184.282751        -2184.294763        0.012012            0.23082      0.230678     -9.2e-05     17199     
110    220    330    -2188.244593        -2188.256368        0.011775            0.22901      0.228866     1e-06        17259     
110    222    332    -2191.192803        -2191.207751        0.014948            0.22476      0.224635     -5e-06       17334     
110    224    334    -2193.67703         -2193.693186        0.016156            0.219446     0.219333     -1e-06       17409     
110    226    336    -2196.143167        -2196.162625        0.019458            0.214526     0.214420     3.9e-05      17499     
110    228    338    -2198.619042        -2198.638319        0.019277            0.209975     0.209874     -2e-06       17559     
110    230    340    -2201.063978        -2201.083105        0.019127            0.206088     0.205993     -9.3e-05     17649     
110    232    342    -2202.937726        -2202.955155        0.017429            0.201648     0.201567     -4e-05       17724     
110    234    344    -2203.664406        -2203.68057         0.016164            0.194141     0.194218     -5.8e-05     17788     
110    236    346    -2203.87611         -2203.874305        -0.001805           0.183366     0.183560     -4.6e-05     17863     
110    238    348    -2204.067783        -2204.051464        -0.016319           0.170145     0.170618     -3.4e-05     17938     
110    240    350    -2204.292993        -2204.246591        -0.046402           0.151013     0.152045     0.001146     18043     
110    242    352    -2204.697299        -2204.622673        -0.074626           0.13223      0.132681     0.000427     18148     
