Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
90     120    210    0.143087                 0.071094     0.070319     3e-06        4899      
90     122    212    0.140352                 0.026775     0.024020     -1.1e-05     4989      
90     124    214    0.157459                 -2e-06       0.000001     1e-06        5093      
90     126    216    0.152904                 0.000288     0.000000     -1e-06       5154      
90     128    218    0.150701                 0.000409     0.000000     1e-06        5229      
90     130    220    -0.237462                0.089293     0.000001     0.103269     5276      
90     132    222    -2.168083                0.128245     0.082220     0.145058     5394      
90     134    224    -2.180305                0.162716     0.160759     0.169588     5456      
90     136    226    -1.116813                0.185567     0.194872     0.174515     5532      
90     138    228    -0.175312                0.206362     0.213825     0.159782     5577      
90     140    230    0.060928                 0.226894     0.226387     -0.00013     5696      
90     142    232    0.055192                 0.236076     0.235569     -1.6e-05     5711      
90     144    234    0.04749                  0.243462     0.242968     -3e-06       5786      
90     146    236    0.035641                 0.248471     0.248015     2.2e-05      5876      
90     148    238    0.029882                 0.249093     0.248658     2.7e-05      5966      
90     150    240    0.01681                  0.245403     0.244906     3.3e-05      6026      
90     152    242    0.012298                 0.239229     0.238656     8.1e-05      6131      
90     154    244    0.013441                 0.232298     0.231650     -0.000135    6191      
90     156    246    0.005054                 0.22524      0.224487     1.7e-05      6251      
90     158    248    0.003853                 0.216578     0.215639     6e-06        6311      
90     160    250    0.011423                 0.203208     0.201997     -0.000136    6416      
90     162    252    0.026014                 0.184665     0.183746     1e-05        6460      
90     164    254    0.041622                 0.167118     0.165943     3.3e-05      6580      
90     166    256    0.060927                 0.150067     0.148634     -3.7e-05     6625      
90     168    258    0.088201                 0.131778     0.130084     -3e-06       6715      
90     170    260    0.106383                 0.114155     0.114021     -0.0         6759      
90     172    262    0.106805                 0.097888     0.097672     2.3e-05      6849      
90     174    264    0.108208                 0.066069     0.065392     0.0          6909      
90     176    266    0.110729                 0.045453     0.044856     -0.0         6984      
90     178    268    0.103008                 -0.034157    -0.032755    9e-06        7087      
90     180    270    0.114384                 0.001371     -0.000002    0.0          7134      
90     182    272    0.119243                 -1e-06       0.000000     -0.0         7238      
90     184    274    0.116403                 -0.000203    0.000000     -1e-06       7312      
90     186    276    0.102665                 -0.00028     0.000000     -0.0         7357      
90     188    278    0.087986                 -0.000503    0.000000     -0.0         7432      
90     190    280    0.076374                 -0.001304    -0.000001    5e-06        7552      
90     192    282    -0.412524                0.040914     0.028301     0.063644     7612      
90     194    284    -0.232186                0.054433     0.063619     0.076251     7702      
