Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
94     170    264    0.002638                 0.147693     0.147692     -2.1e-05     15788     
94     172    266    0.002769                 0.130401     0.130399     4.5e-05      15863     
94     174    268    -0.001727                -0.112577    0.112600     -8e-06       15904     
94     176    270    -0.00932                 -0.091967    -0.091555    -4e-06       16039     
94     178    272    -0.012754                -0.068337    -0.067602    4.9e-05      16069     
94     180    274    -0.023335                -0.029025    -0.023577    5.2e-05      16159     
94     182    276    0.003321                 -1e-06       0.000000     -1e-06       16238     
94     184    278    -0.007279                0.000169     0.000000     4.5e-05      16296     
94     186    280    0.003461                 1e-06        0.000000     5e-06        16373     
94     188    282    -0.046724                0.024508     0.000000     0.060431     16496     
94     190    284    -1.938158                0.082701     0.000000     0.137535     16553     
94     192    286    -2.357422                0.120336     0.105080     0.112855     16612     
94     194    288    -2.154127                0.146784     0.149470     0.125075     16702     
94     196    290    -1.236588                0.168332     0.182272     0.136224     16762     
94     198    292    -0.293493                0.189107     0.200023     0.134085     16823     
94     200    294    0.004342                 0.213117     0.213117     -4.5e-05     16928     
94     202    296    0.004426                 0.223262     0.223261     0.000208     17018     
94     204    298    0.004544                 0.230468     0.230468     -0.000153    17093     
94     206    300    0.004646                 0.235383     0.235382     0.000313     17168     
94     208    302    0.00473                  0.23862      0.238620     -1.8e-05     17243     
94     210    304    0.000625                 0.241073     0.240932     0.000245     17289     
94     212    306    -0.001243                0.242975     0.242817     -0.00025     17379     
94     214    308    -0.006149                0.244166     0.244002     8.4e-05      17454     
94     216    310    -0.008386                0.243636     0.243455     -2e-05       17484     
94     218    312    -0.010383                0.240662     0.240458     0.000132     17589     
94     220    314    -0.016125                0.235833     0.235630     -8e-06       17649     
94     222    316    -0.013396                0.230239     0.230046     -1.8e-05     17709     
94     224    318    -0.009161                0.223976     0.223786     -0.000306    17814     
94     226    320    -0.006316                0.216723     0.216551     0.000332     17919     
94     228    322    -0.008025                0.207352     0.207223     4e-06        17934     
94     230    324    -0.02595                 0.196141     0.195854     6.5e-05      18028     
94     232    326    -0.045813                0.185315     0.184956     -7e-06       18088     
94     234    328    -0.048204                0.174983     0.174572     0.000507     18193     
94     236    330    -0.052504                0.163761     0.163526     2.8e-05      18237     
94     238    332    -0.072715                0.152259     0.152157     -3e-05       18356     
94     240    334    -0.081075                0.140878     0.140755     0.000251     18432     
94     242    336    -0.41386                 -0.112811    -0.113193    4e-06        18499     
94     244    338    -0.453697                -0.10388     -0.103720    -1e-05       18589     
